fakeid,date_obs,mjd_obs,expnum,exptime,ra,dec,band,ccdnum
396831,2013-11-19T01:19:11.568816,56615.05499501,255871,150.00000000,0.6178401034157007,-0.12318350413535548,r,52
396831,2013-11-19T01:22:12.941918,56615.05709423,255872,200.00000000,0.6178392905815611,-0.12318357465752344,i,52
396831,2013-11-19T01:26:04.843528,56615.05977828,255873,200.00000000,0.6178382513198035,-0.1231836648008907,z,52
396831,2013-11-19T01:29:56.306036,56615.06245725,255874,200.00000000,0.6178372140469505,-0.12318375474505568,z,52
396831,2013-12-02T02:09:46.355511,56628.09011986,259324,175.00000000,0.6130956606733887,-0.12327559667691003,g,51
396831,2013-12-02T02:13:10.585340,56628.09248363,259325,150.00000000,0.6130948650450484,-0.12327554929852078,r,51
396831,2013-12-02T02:16:11.098073,56628.09457289,259326,200.00000000,0.6130941618350891,-0.12327550740249447,i,51
396831,2013-12-02T02:20:00.629783,56628.09722951,259327,200.00000000,0.6130932676960652,-0.12327545410278465,z,51
396831,2013-12-02T02:23:49.432574,56628.09987769,259328,200.00000000,0.6130923764305247,-0.12327540094265027,z,51
396831,2013-12-09T01:37:36.871766,56635.06778787,261937,175.00000000,0.6108725484618138,-0.12303269024345968,g,51
396831,2013-12-09T01:41:01.604783,56635.07015746,261938,150.00000000,0.6108718386413402,-0.12303257277032224,r,51
396831,2013-12-09T01:44:00.888006,56635.07223250,261939,200.00000000,0.6108712170831421,-0.12303246988050728,i,51
396831,2013-12-09T01:47:53.958204,56635.07493007,261940,200.00000000,0.6108704090874559,-0.12303233609546516,z,51
396831,2013-12-09T01:51:43.199262,56635.07758332,261941,200.00000000,0.6108696144071746,-0.12303220447847377,z,51
396831,2014-02-02T00:50:45.509990,56690.03524896,280301,175.00000000,0.6053029212489724,-0.11458146189210594,g,32
396831,2014-02-02T00:54:12.867174,56690.03764893,280302,150.00000000,0.6053032093333408,-0.11458088923347289,r,32
396831,2014-02-02T00:57:11.082235,56690.03971160,280303,200.00000000,0.605303456967994,-0.11458039704683043,i,32
396831,2014-02-02T01:00:59.926237,56690.04236026,280304,200.00000000,0.6053037750042558,-0.11457976502201811,z,32
396831,2014-02-02T01:04:48.651264,56690.04500754,280305,200.00000000,0.6053040929328394,-0.1145791333107807,z,32
396831,2014-02-09T01:34:25.831664,56697.06557676,283360,175.00000000,0.6063475299804677,-0.11285491525586586,g,32
396831,2014-02-09T01:37:49.736510,56697.06793677,283361,150.00000000,0.6063479471374004,-0.11285432047599007,r,32
396831,2014-02-09T01:40:47.962258,56697.06999956,283362,200.00000000,0.6063483117949876,-0.11285380059304657,i,32
396831,2014-02-09T01:44:38.081275,56697.07266298,283363,200.00000000,0.6063487826781294,-0.11285312932732026,z,32
396831,2014-02-09T01:48:29.269922,56697.07533877,283364,200.00000000,0.6063492558064019,-0.11285245492943896,z,32
397316,2013-11-13T02:18:36.198780,56609.09625230,253380,175.00000000,0.6409915328138404,-0.11224785912257672,g,38
397316,2013-11-13T02:22:03.267648,56609.09864893,253381,150.00000000,0.6409908378867999,-0.11224801865077055,r,38
397316,2013-11-13T02:25:02.821368,56609.10072710,253382,200.00000000,0.6409902353070234,-0.11224815696903252,i,38
397316,2013-11-13T02:28:50.906525,56609.10336697,253383,200.00000000,0.6409894698643391,-0.11224833265723062,z,38
397316,2013-11-13T02:32:42.706875,56609.10604985,253384,200.00000000,0.6409886919627251,-0.11224851118879076,z,38
