expnum,date,ra,dec,exptime,band,tag,object,accepted,t_eff,fwhm_asec,ellipticity,analyst,lastchanged_time
367111,2014/10/13 00:13:06,0:31:28.95,-43:00:48.3,200.0,i,None,DES supernova hex SN-E1 tiling 20,False,0.236,1.35,0.09,assess_RUN_v25475,2014/10/13 22:27:33
367112,2014/10/13 00:16:54,0:31:28.93,-43:00:48.2,200.0,z,None,DES supernova hex SN-E1 tiling 21,False,0.24,1.339,0.072,assess_RUN_v25475,2014/10/13 21:21:24
367113,2014/10/13 00:20:42,0:31:28.82,-43:00:52.9,200.0,z,None,DES supernova hex SN-E1 tiling 22,False,0.255,1.323,0.08,assess_RUN_v25475,2014/10/13 21:37:29
367115,2014/10/13 00:25:57,0:38:00.07,-43:59:52.8,175.0,g,None,DES supernova hex SN-E2 tiling 20,True,0.484,1.575,0.166,assess_RUN_v25475,2014/10/13 22:08:49
367116,2014/10/13 00:29:21,0:38:00.08,-43:59:52.8,150.0,r,None,DES supernova hex SN-E2 tiling 20,True,0.419,1.18,0.147,assess_RUN_v25475,2014/10/13 22:14:30
367117,2014/10/13 00:32:20,0:38:00.06,-43:59:52.9,200.0,i,None,DES supernova hex SN-E2 tiling 20,True,0.452,1.046,0.109,assess_RUN_v25475,2014/10/13 22:30:22
367118,2014/10/13 00:36:09,0:38:00.07,-43:59:52.8,200.0,z,None,DES supernova hex SN-E2 tiling 21,True,0.499,1.009,0.087,assess_RUN_v25475,2014/10/13 21:26:46
367119,2014/10/13 00:39:56,0:37:59.96,-43:59:57.4,200.0,z,None,DES supernova hex SN-E2 tiling 22,True,0.523,0.985,0.086,assess_RUN_v25475,2014/10/13 21:33:40
367172,2014/10/13 02:48:38,2:17:53.43,-4:56:04.4,175.0,g,None,DES supernova hex SN-X1 tiling 20,True,0.487,1.445,0.157,assess_RUN_v25475,2014/10/13 22:57:26
367173,2014/10/13 02:52:02,2:17:53.43,-4:56:04.4,150.0,r,None,DES supernova hex SN-X1 tiling 20,True,0.421,1.286,0.148,assess_RUN_v25475,2014/10/13 22:51:21
367174,2014/10/13 02:55:01,2:17:53.44,-4:56:04.4,200.0,i,None,DES supernova hex SN-X1 tiling 20,True,0.391,1.18,0.109,assess_RUN_v25475,2014/10/13 22:47:46
367175,2014/10/13 02:58:48,2:17:53.44,-4:56:04.5,200.0,z,None,DES supernova hex SN-X1 tiling 21,True,0.483,1.092,0.097,assess_RUN_v25475,2014/10/13 21:51:01
367176,2014/10/13 03:02:36,2:17:53.37,-4:56:09.0,200.0,z,None,DES supernova hex SN-X1 tiling 22,True,0.533,1.063,0.102,assess_RUN_v25475,2014/10/13 21:33:06
367178,2014/10/13 03:08:57,3:30:35.69,-28:06:00.0,330.0,z,None,DES supernova hex SN-C3 tiling 75,True,0.312,1.397,0.086,assess_RUN_v25475,2014/10/13 21:57:18
367179,2014/10/13 03:14:55,3:30:35.68,-28:06:00.0,330.0,z,None,DES supernova hex SN-C3 tiling 76,True,0.463,1.249,0.092,assess_RUN_v25475,2014/10/13 22:05:08
367180,2014/10/13 03:20:53,3:30:35.67,-28:06:00.0,330.0,z,None,DES supernova hex SN-C3 tiling 77,True,0.545,1.167,0.092,assess_RUN_v25475,2014/10/13 22:03:45
367181,2014/10/13 03:26:51,3:30:35.72,-28:06:00.0,330.0,z,None,DES supernova hex SN-C3 tiling 78,True,0.459,1.277,0.082,assess_RUN_v25475,2014/10/13 22:01:38
367182,2014/10/13 03:32:49,3:30:35.61,-28:06:04.7,330.0,z,None,DES supernova hex SN-C3 tiling 79,True,0.466,1.239,0.091,assess_RUN_v25475,2014/10/13 22:00:26
367183,2014/10/13 03:38:47,3:30:35.62,-28:06:04.8,330.0,z,None,DES supernova hex SN-C3 tiling 80,True,0.43,1.322,0.091,assess_RUN_v25475,2014/10/13 22:07:39
367184,2014/10/13 03:44:45,3:30:35.62,-28:06:04.8,330.0,z,None,DES supernova hex SN-C3 tiling 81,True,0.508,1.251,0.09,assess_RUN_v25475,2014/10/13 22:05:32
367185,2014/10/13 03:50:42,3:30:35.61,-28:06:04.7,330.0,z,None,DES supernova hex SN-C3 tiling 82,True,0.673,1.081,0.097,assess_RUN_v25475,2014/10/13 21:49:06
367186,2014/10/13 03:56:40,3:30:35.43,-28:06:01.7,330.0,z,None,DES supernova hex SN-C3 tiling 83,True,0.667,1.093,0.099,assess_RUN_v25475,2014/10/13 22:25:40
367187,2014/10/13 04:02:37,3:30:35.43,-28:06:01.8,330.0,z,None,DES supernova hex SN-C3 tiling 84,True,0.725,1.034,0.098,assess_RUN_v25475,2014/10/13 22:15:53
367188,2014/10/13 04:08:35,3:30:35.42,-28:06:01.8,330.0,z,None,DES supernova hex SN-C3 tiling 85,True,0.78,1.036,0.102,assess_RUN_v25475,2014/10/13 22:08:08
367190,2014/10/13 04:16:25,3:37:05.04,-29:05:18.8,175.0,g,None,DES supernova hex SN-C2 tiling 20,False,0.108,1.37,0.209,assess_RUN_v25475,2014/10/13 22:20:28
367191,2014/10/13 04:19:48,3:37:05.04,-29:05:18.8,150.0,r,None,DES supernova hex SN-C2 tiling 20,True,0.307,1.129,0.132,assess_RUN_v25475,2014/10/13 22:29:31
367192,2014/10/13 04:22:45,3:37:05.04,-29:05:18.7,200.0,i,None,DES supernova hex SN-C2 tiling 20,True,0.6,1.027,0.117,assess_RUN_v25475,2014/10/13 23:14:23
367193,2014/10/13 04:26:34,3:37:05.05,-29:05:18.7,200.0,z,None,DES supernova hex SN-C2 tiling 21,True,0.978,0.939,0.105,assess_RUN_v25475,2014/10/13 22:01:25
367194,2014/10/13 04:30:22,3:37:04.96,-29:05:23.3,200.0,z,None,DES supernova hex SN-C2 tiling 22,True,1.0,0.934,0.103,assess_RUN_v25475,2014/10/13 22:03:51
367196,2014/10/13 04:36:53,2:25:46.95,-4:36:06.8,200.0,g,None,DES supernova hex SN-X3 tiling 23,False,0.111,1.226,0.176,assess_RUN_v25475,2014/10/13 22:18:35
367197,2014/10/13 04:40:41,2:25:46.88,-4:36:11.4,200.0,g,None,DES supernova hex SN-X3 tiling 24,False,0.083,1.418,0.196,assess_RUN_v25475,2014/10/13 22:26:10
367198,2014/10/13 04:44:30,2:25:46.69,-4:36:08.5,200.0,g,None,DES supernova hex SN-X3 tiling 25,False,0.087,1.376,0.186,assess_RUN_v25475,2014/10/13 22:13:53
367200,2014/10/13 04:50:36,2:44:45.68,-0:59:37.4,175.0,g,None,DES supernova hex SN-S2 tiling 20,False,0.073,1.404,0.166,assess_RUN_v25475,2014/10/13 22:28:34
367201,2014/10/13 04:53:59,2:44:45.68,-0:59:37.5,150.0,r,None,DES supernova hex SN-S2 tiling 20,False,0.19,1.236,0.144,assess_RUN_v25475,2014/10/13 22:30:17
367202,2014/10/13 04:56:58,2:44:45.66,-0:59:37.4,200.0,i,None,DES supernova hex SN-S2 tiling 20,True,0.463,1.013,0.121,assess_RUN_v25475,2014/10/13 23:11:20
367203,2014/10/13 05:00:46,2:44:45.67,-0:59:37.4,200.0,z,None,DES supernova hex SN-S2 tiling 21,True,1.114,0.911,0.112,assess_RUN_v25475,2014/10/13 22:06:42
367204,2014/10/13 05:04:34,2:44:45.61,-0:59:42.1,200.0,z,None,DES supernova hex SN-S2 tiling 22,True,1.17,0.914,0.111,assess_RUN_v25475,2014/10/13 21:50:39
367206,2014/10/13 05:10:13,2:51:15.74,-0:00:22.6,175.0,g,None,DES supernova hex SN-S1 tiling 20,False,0.104,1.145,0.17,assess_RUN_v25475,2014/10/13 22:28:02
367207,2014/10/13 05:13:36,2:51:15.74,-0:00:22.6,150.0,r,None,DES supernova hex SN-S1 tiling 20,False,0.218,1.123,0.12,assess_RUN_v25475,2014/10/13 22:36:17
367208,2014/10/13 05:16:34,2:51:15.76,-0:00:22.6,200.0,i,None,DES supernova hex SN-S1 tiling 20,True,0.525,0.961,0.115,assess_RUN_v25475,2014/10/13 23:12:19
367209,2014/10/13 05:20:22,2:51:15.77,-0:00:22.6,200.0,z,None,DES supernova hex SN-S1 tiling 21,True,1.346,0.866,0.107,assess_RUN_v25475,2014/10/13 22:01:41
367210,2014/10/13 05:24:10,2:51:15.67,-0:00:27.4,200.0,z,None,DES supernova hex SN-S1 tiling 22,True,1.275,0.924,0.108,assess_RUN_v25475,2014/10/13 21:47:45
367212,2014/10/13 05:30:54,3:37:05.20,-27:06:57.5,175.0,g,None,DES supernova hex SN-C1 tiling 20,False,0.126,1.211,0.197,assess_RUN_v25475,2014/10/13 22:37:35
367213,2014/10/13 05:34:17,3:37:05.20,-27:06:57.5,150.0,r,None,DES supernova hex SN-C1 tiling 20,True,0.386,1.048,0.138,assess_RUN_v25475,2014/10/13 22:37:57
367214,2014/10/13 05:37:16,3:37:05.18,-27:06:57.5,200.0,i,None,DES supernova hex SN-C1 tiling 20,True,0.858,0.952,0.131,assess_RUN_v25475,2014/10/13 23:06:16
367215,2014/10/13 05:41:03,3:37:05.20,-27:06:57.5,200.0,z,None,DES supernova hex SN-C1 tiling 21,True,1.778,0.886,0.113,assess_RUN_v25475,2014/10/13 22:28:56
367216,2014/10/13 05:44:51,3:37:05.11,-27:07:02.1,200.0,z,None,DES supernova hex SN-C1 tiling 22,True,1.914,0.848,0.113,assess_RUN_v25475,2014/10/13 22:14:49
367218,2014/10/13 05:52:17,2:22:38.62,-6:24:42.8,175.0,g,None,DES supernova hex SN-X2 tiling 20,False,0.091,1.332,0.201,assess_RUN_v25475,2014/10/13 22:14:36
367219,2014/10/13 05:55:40,2:22:38.65,-6:24:42.9,150.0,r,None,DES supernova hex SN-X2 tiling 20,True,0.329,1.052,0.161,assess_RUN_v25475,2014/10/13 22:52:02
367220,2014/10/13 05:58:39,2:22:38.63,-6:24:42.9,200.0,i,None,DES supernova hex SN-X2 tiling 20,True,0.669,1.043,0.155,assess_RUN_v25475,2014/10/13 23:16:32
367221,2014/10/13 06:02:27,2:22:38.65,-6:24:42.9,200.0,z,None,DES supernova hex SN-X2 tiling 21,True,1.182,1.039,0.124,assess_RUN_v25475,2014/10/13 21:47:45
367222,2014/10/13 06:06:16,2:22:38.56,-6:24:47.6,200.0,z,None,DES supernova hex SN-X2 tiling 22,True,1.203,1.037,0.116,assess_RUN_v25475,2014/10/13 22:46:11
367224,2014/10/13 06:11:54,2:25:46.61,-4:36:04.9,400.0,r,None,DES supernova hex SN-X3 tiling 23,False,0.214,1.271,0.127,assess_RUN_v25475,2014/10/13 23:29:27
367225,2014/10/13 06:19:01,2:25:46.53,-4:36:09.6,400.0,r,None,DES supernova hex SN-X3 tiling 24,False,0.207,1.283,0.127,assess_RUN_v25475,2014/10/13 23:03:57
367226,2014/10/13 06:26:10,2:25:46.35,-4:36:06.6,400.0,r,None,DES supernova hex SN-X3 tiling 25,False,0.226,1.218,0.13,assess_RUN_v25475,2014/10/13 23:11:55
367228,2014/10/13 06:35:04,2:25:46.84,-4:36:17.1,360.0,i,None,DES supernova hex SN-X3 tiling 30,True,0.394,1.08,0.126,assess_RUN_v25475,2014/10/13 23:48:14
367229,2014/10/13 06:41:33,2:25:46.83,-4:36:17.2,360.0,i,None,DES supernova hex SN-X3 tiling 31,True,0.429,1.04,0.128,assess_RUN_v25475,2014/10/13 23:53:17
367230,2014/10/13 06:48:01,2:25:46.76,-4:36:21.9,360.0,i,None,DES supernova hex SN-X3 tiling 32,True,0.379,1.135,0.119,assess_RUN_v25475,2014/10/13 23:44:39
367231,2014/10/13 06:54:29,2:25:46.76,-4:36:21.7,360.0,i,None,DES supernova hex SN-X3 tiling 33,True,0.312,1.276,0.109,assess_RUN_v25475,2014/10/13 23:26:40
367232,2014/10/13 07:00:57,2:25:46.62,-4:36:18.7,360.0,i,None,DES supernova hex SN-X3 tiling 34,True,0.303,1.296,0.108,assess_RUN_v25475,2014/10/13 23:37:47
367234,2014/10/13 07:09:13,2:25:46.64,-4:36:14.5,330.0,z,None,DES supernova hex SN-X3 tiling 75,True,0.708,1.194,0.103,assess_RUN_v25475,2014/10/13 22:42:20
367235,2014/10/13 07:15:11,2:25:46.66,-4:36:14.5,330.0,z,None,DES supernova hex SN-X3 tiling 76,True,0.62,1.285,0.101,assess_RUN_v25475,2014/10/13 22:27:57
367236,2014/10/13 07:21:09,2:25:46.63,-4:36:14.5,330.0,z,None,DES supernova hex SN-X3 tiling 77,True,0.566,1.331,0.1,assess_RUN_v25475,2014/10/13 22:08:00
367237,2014/10/13 07:27:07,2:25:46.65,-4:36:14.6,330.0,z,None,DES supernova hex SN-X3 tiling 78,True,0.412,1.517,0.088,assess_RUN_v25475,2014/10/13 22:18:14
367238,2014/10/13 07:33:04,2:25:46.56,-4:36:19.4,330.0,z,None,DES supernova hex SN-X3 tiling 79,True,0.417,1.447,0.086,assess_RUN_v25475,2014/10/13 22:05:11
367239,2014/10/13 07:39:03,2:25:46.58,-4:36:19.3,330.0,z,None,DES supernova hex SN-X3 tiling 80,True,0.507,1.3,0.095,assess_RUN_v25475,2014/10/13 22:30:54
367240,2014/10/13 07:45:01,2:25:46.58,-4:36:19.3,330.0,z,None,DES supernova hex SN-X3 tiling 81,True,0.54,1.228,0.096,assess_RUN_v25475,2014/10/13 22:09:29
367241,2014/10/13 07:50:58,2:25:46.58,-4:36:19.2,330.0,z,None,DES supernova hex SN-X3 tiling 82,True,0.559,1.158,0.098,assess_RUN_v25475,2014/10/13 22:24:44
367242,2014/10/13 07:56:56,2:25:46.40,-4:36:16.2,330.0,z,None,DES supernova hex SN-X3 tiling 83,True,0.523,1.196,0.095,assess_RUN_v25475,2014/10/13 22:02:11
367243,2014/10/13 08:02:54,2:25:46.42,-4:36:16.2,330.0,z,None,DES supernova hex SN-X3 tiling 84,True,0.561,1.17,0.098,assess_RUN_v25475,2014/10/13 22:17:57
367244,2014/10/13 08:08:51,2:25:46.40,-4:36:16.2,330.0,z,None,DES supernova hex SN-X3 tiling 85,True,0.712,0.994,0.11,assess_RUN_v25475,2014/10/13 22:29:04
367246,2014/10/13 08:17:43,3:30:33.55,-28:06:08.9,200.0,g,None,DES supernova hex SN-C3 tiling 23,False,0.11,1.24,0.176,assess_RUN_v25475,2014/10/13 22:48:23
367247,2014/10/13 08:21:32,3:30:33.44,-28:06:13.7,200.0,g,None,DES supernova hex SN-C3 tiling 24,False,0.098,1.31,0.184,assess_RUN_v25475,2014/10/13 22:40:14
367248,2014/10/13 08:25:19,3:30:33.25,-28:06:10.6,200.0,g,None,DES supernova hex SN-C3 tiling 25,False,0.105,1.261,0.172,assess_RUN_v25475,2014/10/13 23:24:50
367250,2014/10/13 08:30:50,3:30:34.25,-28:06:04.5,400.0,r,None,DES supernova hex SN-C3 tiling 23,Unknown,0.24,1.221,0.126,assess_RUN_v25475,2014/10/13 23:27:04
367251,2014/10/13 08:37:58,3:30:34.16,-28:06:09.1,400.0,r,None,DES supernova hex SN-C3 tiling 24,Unknown,0.248,1.19,0.124,assess_RUN_v25475,2014/10/13 23:24:56
367252,2014/10/13 08:45:07,3:30:33.96,-28:06:06.1,400.0,r,None,DES supernova hex SN-C3 tiling 25,Unknown,0.275,1.124,0.131,assess_RUN_v25475,2014/10/13 23:17:53
367493,2014/10/14 03:07:07,3:30:35.67,-28:06:00.0,360.0,i,None,DES supernova hex SN-C3 tiling 30,False,0.253,1.422,0.097,assess_RUN_v25475,2014/10/14 19:01:55
367494,2014/10/14 03:13:36,3:30:35.64,-28:06:00.0,360.0,i,None,DES supernova hex SN-C3 tiling 31,False,0.291,1.309,0.107,assess_RUN_v25475,2014/10/14 18:30:56
367495,2014/10/14 03:20:03,3:30:35.58,-28:06:04.7,360.0,i,None,DES supernova hex SN-C3 tiling 32,False,0.27,1.285,0.104,assess_RUN_v25475,2014/10/14 18:18:32
367496,2014/10/14 03:26:32,3:30:35.57,-28:06:04.7,360.0,i,None,DES supernova hex SN-C3 tiling 33,False,0.266,1.311,0.099,assess_RUN_v25475,2014/10/14 19:10:52
367497,2014/10/14 03:33:00,3:30:35.39,-28:06:01.7,360.0,i,None,DES supernova hex SN-C3 tiling 34,False,0.241,1.293,0.104,assess_RUN_v25475,2014/10/14 18:10:19
369018,2014/10/19 00:20:19,0:31:30.60,-43:00:39.5,175.0,g,None,DES supernova hex SN-E1 tiling 20,True,0.675,1.134,0.175,assess_RUN_v25475,2014/10/19 04:07:14
369019,2014/10/19 00:23:41,0:31:30.59,-43:00:39.4,150.0,r,None,DES supernova hex SN-E1 tiling 20,True,0.431,0.975,0.156,assess_RUN_v25475,2014/10/19 04:29:18
369020,2014/10/19 00:26:39,0:31:30.60,-43:00:39.5,200.0,i,None,DES supernova hex SN-E1 tiling 20,True,0.576,0.912,0.113,assess_RUN_v25475,2014/10/19 04:26:55
369021,2014/10/19 00:30:27,0:31:30.60,-43:00:39.5,200.0,z,None,DES supernova hex SN-E1 tiling 21,True,0.871,0.826,0.096,assess_RUN_v25475,2014/10/19 04:34:32
369022,2014/10/19 00:34:17,0:31:30.48,-43:00:44.1,200.0,z,None,DES supernova hex SN-E1 tiling 22,True,0.371,0.859,0.082,assess_RUN_v25475,2014/10/19 03:52:17
369024,2014/10/19 00:39:31,0:38:00.04,-43:59:52.8,175.0,g,None,DES supernova hex SN-E2 tiling 20,True,0.682,1.045,0.164,assess_RUN_v25475,2014/10/19 05:05:06
369025,2014/10/19 00:42:54,0:38:00.06,-43:59:52.8,150.0,r,None,DES supernova hex SN-E2 tiling 20,False,0.121,1.03,0.171,assess_RUN_v25475,2014/10/19 04:24:27
369026,2014/10/19 00:45:51,0:38:00.05,-43:59:52.8,200.0,i,None,DES supernova hex SN-E2 tiling 20,True,0.898,0.863,0.125,assess_RUN_v25475,2014/10/19 05:27:33
369027,2014/10/19 00:49:38,0:38:00.06,-43:59:52.7,200.0,z,None,DES supernova hex SN-E2 tiling 21,False,0.208,0.92,0.077,assess_RUN_v25475,2014/10/20 17:51:38
369028,2014/10/19 00:53:26,0:37:59.92,-43:59:57.4,200.0,z,None,DES supernova hex SN-E2 tiling 22,True,0.91,0.888,0.099,assess_RUN_v25475,2014/10/19 05:13:34
369067,2014/10/19 02:22:13,2:17:54.26,-4:55:53.0,175.0,g,None,DES supernova hex SN-X1 tiling 20,True,0.232,1.282,0.237,assess_RUN_v25475,2014/10/19 06:11:24
369068,2014/10/19 02:25:36,2:17:54.27,-4:55:53.1,150.0,r,None,DES supernova hex SN-X1 tiling 20,False,0.258,1.016,0.176,assess_RUN_v25475,2014/10/19 06:10:03
369069,2014/10/19 02:28:35,2:17:54.28,-4:55:53.1,200.0,i,None,DES supernova hex SN-X1 tiling 20,False,0.289,0.966,0.125,assess_RUN_v25475,2014/10/19 06:39:08
369070,2014/10/19 02:32:23,2:17:54.29,-4:55:53.0,200.0,z,None,DES supernova hex SN-X1 tiling 21,True,0.351,1.201,0.103,assess_RUN_v25475,2014/10/19 06:40:53
369071,2014/10/19 02:36:10,2:17:54.20,-4:55:57.7,200.0,z,None,DES supernova hex SN-X1 tiling 22,True,0.357,1.4,0.108,assess_RUN_v25475,2014/10/19 06:28:44
369073,2014/10/19 02:41:31,2:22:39.48,-6:24:59.0,175.0,g,None,DES supernova hex SN-X2 tiling 20,False,0.129,1.742,0.356,assess_RUN_v25475,2014/10/19 07:43:03
369074,2014/10/19 02:44:54,2:22:39.48,-6:24:59.0,150.0,r,None,DES supernova hex SN-X2 tiling 20,False,0.067,1.47,0.212,assess_RUN_v25475,2014/10/19 06:28:53
369075,2014/10/19 02:47:51,2:22:39.47,-6:24:59.0,200.0,i,None,DES supernova hex SN-X2 tiling 20,False,0.016,1.452,0.118,assess_RUN_v25475,2014/10/19 06:49:52
369076,2014/10/19 02:51:39,2:22:39.48,-6:24:59.1,200.0,z,None,DES supernova hex SN-X2 tiling 21,False,0.102,1.44,0.102,assess_RUN_v25475,2014/10/19 07:43:09
369077,2014/10/19 02:55:27,2:22:39.42,-6:25:03.7,200.0,z,None,DES supernova hex SN-X2 tiling 22,False,0.217,1.045,0.096,assess_RUN_v25475,2014/10/19 07:46:55
369079,2014/10/19 03:00:59,2:25:48.20,-4:36:13.5,200.0,g,None,DES supernova hex SN-X3 tiling 23,False,0.103,1.188,0.358,assess_RUN_v25475,2014/10/19 07:39:28
369080,2014/10/19 03:04:49,2:25:48.13,-4:36:18.2,200.0,g,None,DES supernova hex SN-X3 tiling 24,False,0.109,1.339,0.361,assess_RUN_v25475,2014/10/19 07:25:58
369081,2014/10/19 03:08:38,2:25:47.96,-4:36:15.3,200.0,g,None,DES supernova hex SN-X3 tiling 25,False,0.054,1.31,0.417,assess_RUN_v25475,2014/10/19 07:29:23
369083,2014/10/19 03:14:11,2:25:48.40,-4:36:10.9,400.0,r,None,DES supernova hex SN-X3 tiling 23,False,0.205,1.279,0.165,assess_RUN_v25475,2014/10/19 14:28:12
369084,2014/10/19 03:21:21,2:25:48.33,-4:36:15.5,400.0,r,None,DES supernova hex SN-X3 tiling 24,False,0.124,1.477,0.178,assess_RUN_v25475,2014/10/19 14:09:38
369085,2014/10/19 03:28:30,2:25:48.16,-4:36:12.6,400.0,r,None,DES supernova hex SN-X3 tiling 25,False,0.036,1.432,0.202,assess_RUN_v25475,2014/10/19 13:51:35
369087,2014/10/19 03:37:27,2:25:48.26,-4:36:10.5,360.0,i,None,DES supernova hex SN-X3 tiling 30,True,0.39,1.094,0.122,assess_RUN_v25475,2014/10/19 15:05:27
369088,2014/10/19 03:43:56,2:25:48.24,-4:36:10.5,360.0,i,None,DES supernova hex SN-X3 tiling 31,True,0.461,1.049,0.13,assess_RUN_v25475,2014/10/19 15:09:26
369089,2014/10/19 03:50:24,2:25:48.19,-4:36:15.2,360.0,i,None,DES supernova hex SN-X3 tiling 32,True,0.491,0.992,0.132,assess_RUN_v25475,2014/10/19 15:10:36
369090,2014/10/19 03:56:52,2:25:48.17,-4:36:15.2,360.0,i,None,DES supernova hex SN-X3 tiling 33,True,0.481,0.991,0.13,assess_RUN_v25475,2014/10/19 15:33:51
369091,2014/10/19 04:03:21,2:25:48.02,-4:36:12.1,360.0,i,None,DES supernova hex SN-X3 tiling 34,False,0.246,1.143,0.115,assess_RUN_v25475,2014/10/19 15:06:53
369093,2014/10/19 04:11:35,2:25:47.97,-4:36:08.0,330.0,z,None,DES supernova hex SN-X3 tiling 75,True,0.438,1.067,0.102,assess_RUN_v25475,2014/10/19 14:34:44
369094,2014/10/19 04:17:34,2:25:47.98,-4:36:08.0,330.0,z,None,DES supernova hex SN-X3 tiling 76,False,0.275,1.078,0.094,assess_RUN_v25475,2014/10/19 14:24:41
369095,2014/10/19 04:23:33,2:25:47.98,-4:36:08.0,330.0,z,None,DES supernova hex SN-X3 tiling 77,True,0.606,1.023,0.105,assess_RUN_v25475,2014/10/19 15:17:08
369096,2014/10/19 04:29:30,2:25:47.99,-4:36:08.1,330.0,z,None,DES supernova hex SN-X3 tiling 78,True,0.393,1.071,0.114,assess_RUN_v25475,2014/10/19 15:23:14
369097,2014/10/19 04:35:29,2:25:47.91,-4:36:12.7,330.0,z,None,DES supernova hex SN-X3 tiling 79,False,0.074,1.318,0.128,assess_RUN_v25475,2014/10/19 14:49:50
369098,2014/10/19 04:41:27,2:25:47.92,-4:36:12.7,330.0,z,None,DES supernova hex SN-X3 tiling 80,False,0.059,1.426,0.174,assess_RUN_v25475,2014/10/19 15:03:01
369099,2014/10/19 04:47:25,2:25:47.85,-4:36:13.0,330.0,z,None,DES supernova hex SN-X3 tiling 81,False,0.057,1.32,0.082,assess_RUN_v25475,2014/10/19 15:01:13
369100,2014/10/19 04:53:23,2:25:47.88,-4:36:13.1,330.0,z,None,DES supernova hex SN-X3 tiling 82,False,0.01,1.758,0.285,assess_RUN_v25475,2014/10/19 14:35:54
369101,2014/10/19 04:59:21,2:25:47.70,-4:36:09.8,330.0,z,None,DES supernova hex SN-X3 tiling 83,False,0.025,1.239,0.146,assess_RUN_v25475,2014/10/19 14:58:54
369102,2014/10/19 05:05:21,2:25:47.71,-4:36:09.8,330.0,z,None,DES supernova hex SN-X3 tiling 84,False,0.011,2.616,0.43,assess_RUN_v25475,2014/10/19 15:09:39
369103,2014/10/19 05:11:20,2:25:47.72,-4:36:09.8,330.0,z,None,DES supernova hex SN-X3 tiling 85,False,0.002,2.76,0.413,assess_RUN_v25475,2014/10/19 15:09:56
369105,2014/10/19 05:19:41,2:44:46.69,-0:59:18.3,175.0,g,None,DES supernova hex SN-S2 tiling 20,False,0.001,1.88,0.659,assess_RUN_v25475,2014/10/19 14:23:53
369106,2014/10/19 05:23:05,2:44:46.71,-0:59:18.3,150.0,r,None,DES supernova hex SN-S2 tiling 20,False,0.0,1.899,0.663,assess_RUN_v25475,2014/10/19 14:23:32
369107,2014/10/19 05:26:01,2:44:46.71,-0:59:18.1,200.0,i,None,DES supernova hex SN-S2 tiling 20,False,0.006,1.588,0.212,assess_RUN_v25475,2014/10/19 15:25:13
369108,2014/10/19 05:29:49,2:44:46.72,-0:59:18.3,200.0,z,None,DES supernova hex SN-S2 tiling 21,False,0.002,1.529,0.205,assess_RUN_v25475,2014/10/19 15:05:24
369109,2014/10/19 05:33:37,2:44:46.67,-0:59:22.8,200.0,z,None,DES supernova hex SN-S2 tiling 22,False,0.0,1.374,0.287,assess_RUN_v25475,2014/10/19 15:01:40
369111,2014/10/19 05:39:35,2:51:16.85,0:00:00.0,175.0,g,None,DES supernova hex SN-S1 tiling 20,False,0.0,1.652,0.672,assess_RUN_v25475,2014/10/19 15:22:17
369112,2014/10/19 05:42:59,2:51:16.85,0:00:00.0,150.0,r,None,DES supernova hex SN-S1 tiling 20,False,0.0,1.652,0.617,assess_RUN_v25475,2014/10/19 15:06:26
369113,2014/10/19 05:45:57,2:51:16.86,0:00:00.0,200.0,i,None,DES supernova hex SN-S1 tiling 20,False,0.0,1.423,0.348,assess_RUN_v25475,2014/10/19 15:03:07
369114,2014/10/19 05:49:46,2:51:16.83,0:00:00.0,200.0,z,None,DES supernova hex SN-S1 tiling 21,False,0.0,1.113,0.263,assess_RUN_v25475,2014/10/19 15:00:22
369115,2014/10/19 05:53:34,2:51:16.76,-0:00:04.7,200.0,z,None,DES supernova hex SN-S1 tiling 22,False,0.001,1.174,0.222,assess_RUN_v25475,2014/10/19 15:04:48
369117,2014/10/19 06:01:36,3:30:35.67,-28:06:00.1,200.0,g,None,DES supernova hex SN-C3 tiling 23,False,0.001,1.258,0.612,assess_RUN_v25475,2014/10/19 15:11:02
369118,2014/10/19 06:05:24,3:30:35.56,-28:06:04.9,200.0,g,None,DES supernova hex SN-C3 tiling 24,False,0.013,1.147,0.527,assess_RUN_v25475,2014/10/19 15:16:20
369119,2014/10/19 06:09:12,3:30:35.38,-28:06:01.8,200.0,g,None,DES supernova hex SN-C3 tiling 25,False,0.003,1.166,0.581,assess_RUN_v25475,2014/10/19 14:57:30
369121,2014/10/19 06:14:30,3:30:35.69,-28:06:00.0,400.0,r,None,DES supernova hex SN-C3 tiling 23,False,0.003,1.092,0.399,assess_RUN_v25475,2014/10/19 15:54:28
369122,2014/10/19 06:21:38,3:30:35.58,-28:06:04.8,400.0,r,None,DES supernova hex SN-C3 tiling 24,False,0.004,1.298,0.399,assess_RUN_v25475,2014/10/19 15:55:41
369123,2014/10/19 06:28:48,3:30:35.38,-28:06:01.7,400.0,r,None,DES supernova hex SN-C3 tiling 25,False,0.0,1.633,0.498,assess_RUN_v25475,2014/10/19 15:52:03
369125,2014/10/19 06:38:05,3:30:35.67,-28:06:00.0,330.0,z,None,DES supernova hex SN-C3 tiling 75,Unknown,0.728,1.327,0.388,assess_RUN_v25475,2014/10/19 15:34:59
369127,2014/10/19 06:49:58,3:30:35.67,-28:06:00.0,330.0,z,None,DES supernova hex SN-C3 tiling 77,False,0.0,1.202,0.266,assess_RUN_v25475,2014/10/19 16:00:18
